movieId,title,genres,keywords
tt0048806,Wichita,"Western, Action, Romance","saloon, marshal, wyatt earp, gunfight, moral courage, cattle, wild west, gunfighter, wichita kansas, small western town, gun shooting, hired gun, drunkenness, alcohol problems, gun control, town marshal, boom town, cattlemen, origin story, civil unrest, driveby shooting, accidental shooting, commerce without conscience, cowboys, no guns in the bar, drunk men, law and order, wichita, gun ban, child killed by gun"
tt3486542,Mediterranea,Drama,"smuggling (contraband), italy, africa, illegal immigration"
tt2246924,Tricked: The Documentary,Documentary,woman director
tt0820094,Isi & Disi - Alto voltaje,"Adventure, Music, Comedy","sequel, heavy"
tt0025456,Man of Aran,Documentary,"island, fisherman, ireland, shark, hardship, shark fishers"
tt3283864,Some Freaks,"Drama, Comedy, Romance","college, romance, coming of age, one eyed man, freaks, dark"
tt0051561,Along the Coast,Documentary,"french riviera, woman director"
tt0403692,Woman Is the Future of Man,"Drama, Romance",man woman relationship
tt0896031,The Loss of a Teardrop Diamond,"Drama, Romance","plantation, memphis, tennessee, period drama, woman director"
tt5593416,Peach Girl,"Romance, Comedy, Drama",based on manga
tt0038489,Double Dribble,Animation,short film
tt0081031,The Last Flight of Noah's Ark,"Adventure, Family","aviation, pacific island, castaway"
tt0049474,The Man in the Gray Flannel Suit,Drama,"businessman, business ethics, madison avenue"
tt7714138,Christmas Encore,"Romance, Drama, TV Movie","theater play, struggling actor, christmas"
tt1650042,Dead Season,"Horror, Action","commune, zombie, deserted island, zombie apocalypse, father daughter relationship, cannibalism"
tt0076853,The Uncanny,Horror,cat
tt0004693,Those Love Pangs,Comedy,"black and white, silent film"
tt12500804,The House of Snails,"Thriller, Horror","psychological thriller, supernatural horror"
tt0102693,The Yes Man,Drama,"prophetic, political corruption"
tt0013933,Cœur fidèle,"Drama, Romance","silent film, french impressionism"
tt7842256,47 Hours to Live,"Thriller, Horror","apparition, violent death, cell phone, demonic spirit"
tt14179942,Good Night Oppy,Documentary,"planet mars, nasa, space exploration"
tt0311943,Because of a Boy,Drama,"coming out, high school, homophobia, bathing, prejudice, lgbt, swim meet, closeted homosexual, gay theme"
tt0103077,There's Nothing Out There,"Comedy, Horror, Science Fiction","vacation, car crash, woods, alien, skinny dipping, summer, swimming, video store, exchange student, house by the lake, horror junkie, mind possession"
tt0095125,Faceless,Horror,"sadism, kidnapping, remake, hospital, death, surgery"
tt0031945,Society Dog Show,"Animation, Family, Comedy","mouse, dog, cartoon mouse, high society, dog show, cartoon dog, short film"
tt0120813,Safe Men,"Comedy, Crime","robbery, gangster, organized crime, safecracker, rosh hashanah"
tt0119219,Goodbye Lover,"Thriller, Comedy, Crime, Mystery","infidelity, assassin, prostitute, corruption, detective, fraud, politician, romance, singer, murder, betrayal, erotic movie, neo-noir"
tt0110044,Holy Matrimony,"Comedy, Crime","canada, robbery, age difference, crook couple, hutterer, hysteria, wedding, amusement park"
tt0064728,The Night of the Following Day,"Crime, Drama",kidnapping
tt0107040,The Great Pumpkin,"Comedy, Drama",woman director
tt0035820,Donald's Tire Trouble,"Comedy, Animation","flat tire, short film, car"
tt2332883,Deepsea Challenge 3D,Documentary,"diving, deep sea, underwater, nature, nature documentary"
tt0901504,Psych:9,"Horror, Mystery, Thriller","night shift, nurse, murder, hospital, troubled past, terror"
tt0019686,Berth Marks,Comedy,"black and white, silent film, pre-code, short film"
tt5187548,The Precipice Game,Horror,death game
tt0022058,Laughing Gravy,Comedy,"black and white, dog, bad landlord, hiccups, short film"
tt6580050,On Halloween,"Horror, Thriller","slasher, killer clown"
tt0149790,The Barber of Seville,Animation,cartoon
tt2722504,Mr. Pig,Drama,"mexico, road trip, foreclosure, estranged daughter, pig farmer, federale"
tt0053765,Devi,Drama,preserved film
tt0109151,Armitage III: Poly Matrix,"Animation, Science Fiction, Thriller",cyberpunk
tt0065225,The Wrecking Crew,"Action, Comedy",duringcreditsstinger
tt0005571,A Jitney Elopement,Comedy,"black and white, silent film, short film"
tt3890914,Senza nessuna pietà,"Crime, Drama",boss
tt0084920,Wrong Is Right,"Comedy, Drama",political satire
tt15198960,Everyone on Board,Comedy,"train, train trip"
tt5786588,Hypersomnia,"Mystery, Thriller, Horror, Fantasy",magic realism
tt0154587,"Hey There, It's Yogi Bear","Animation, Comedy, Family, Adventure, Music",bear
tt21249656,Heaven in Hell,"Drama, Romance","relationship problems, landlady tenant relationship, manipulated woman, age-gap relationship, boss/employee relationship"
tt5062804,The Christmas Note,"Family, Mystery, TV Movie","holiday, christmas"
tt0089943,Lupin the Third: The Legend of the Gold of Babylon,"Animation, Action, Adventure, Comedy, Crime","master thief, anime"
tt0096340,The Unholy,Horror,"priest, demon"
tt1602500,Fire of Conscience,"Action, Thriller, Crime","fire, corruption, detective, murder, torture, parade"
tt7689958,Jane Fonda in Five Acts,"Documentary, TV Movie","politics, feminism, biography, girl power, woman director, activism"
tt0096171,Stealing Home,"Drama, Romance","friendship, suicide, love"
tt0059205,Frankenstein Conquers the World,"Horror, Science Fiction","japan, monster, submarine, germany, atomic bomb, radiation, world war ii, giant monster, hiroshima, japan, scientist, kaiju, giant octopus, baragon, frankenstein"
tt10811166,The Kashmir Files,"History, Drama","tragedy, massacre, brutality, genocide, kashmir, kashmiri pandit, mass execution"
tt19759204,Recep İvedik 7,Comedy,village
tt0246500,Who Is Cletis Tout?,"Action, Comedy, Crime","hitman, dark comedy, mistaken identity"
tt0058525,Rio Conchos,"Action, Western","mission, apache nation, rifle, gay interest, shootout"
tt0112702,Coldblooded,"Action, Comedy","hitman, wound, blood splatter, yoga, basement, murder"
tt0053593,The Amazing Transparent Man,"Science Fiction, Thriller, Horror","army, b movie, scientist, safecracker, invisibility"
tt0070300,Lemora: A Child's Tale of the Supernatural,Horror,"vampire, witchcraft"
tt5216534,Digimon Adventure tri. Part 2: Determination,"Animation, Adventure, Science Fiction","monster, anime, proxy battle, digimon"
tt0837803,Sex and Breakfast,"Comedy, Drama, Romance",relationship
tt0090037,Smooth Talk,"Drama, Thriller","coming of age, teenage girl, summer, sexual awakening, woman director, female sexuality, loss of innocence"
tt13399406,Triassic Hunt,"Action, Science Fiction, Horror",low budget
tt0048967,Autumn Leaves,"Drama, Mystery, Romance",marriage
tt7704762,Christmas in Angel Falls,"Drama, TV Movie","fallen angel, guardian angel, christmas"
tt0290145,Blue Car,Drama,"poetry, ohio, teacher student relationship, woman director, english teacher, self-harm"
tt0064688,Monte Carlo or Bust!,"Adventure, Comedy","smuggling (contraband), cheating, car race, monte carlo rally"
tt0083591,Attack Force Z,"War, Action","mission, submarine, world war ii, airplane crash, commando, pacific theater, 1940s"
tt1588412,Aziz Ansari: Intimate Moments for a Sensual Evening,Comedy,stand-up comedy
tt0084750,Sword of the Valiant: The Legend of Sir Gawain and the Green Knight,"Adventure, Fantasy","riddle, remake, knight, king arthur, based on song, poem or rhyme, middle ages (476-1453), squire, sword and sorcery, gawain"
tt0089271,The Adventures of Hercules,"Fantasy, Action, Adventure","sword, greek mythology, sorcerer, hercules"
tt0034182,The Shepherd of the Hills,"Drama, Romance, Adventure, Western","fight, bitterness, moonshine, ozarks, newcomer, hate, past and present, avengement"
tt0406977,Masti,Comedy,"blackmail, extramarital affair"
tt7894510,The Devil Has a Name,"Drama, Comedy, Thriller","pollution, trial, water shortage, oil, farmer"
tt6495526,Gilbert,Documentary,biography
tt0822849,Rails & Ties,Drama,"train accident, sorrow, accidental death, woman director"
tt7329810,The Bill Murray Stories: Life Lessons Learned from a Mythical Man,Documentary,"urban legend, hollywood"
tt0808240,Turks in Space,"Comedy, Science Fiction",space opera
tt6654082,Boston,Documentary,"boston, massachusetts, marathon, boston marathon"
tt0065916,Joe,"Drama, Thriller, Crime","drug dealer, drug abuse, free love, businessman, war veteran, upper class, gun rampage, orgy, violent father, racist, drug stealing"
tt5896962,Line Walker,"Action, Crime, Drama","drug dealer, undercover cop, police investigation"
tt4949112,Touch Me Not,Drama,woman director
tt1147513,Doraemon: Nobita's the Legend of the Sun King,Animation,"maya civilization, time travel"
tt1885281,Klitschko,Documentary,"sibling relationship, sports, boxer, heavyweight champion"
tt0078736,Agatha,"Drama, Mystery, Thriller","journalist, husband wife relationship, england, historical figure, disappearance, spa, mystery writer, 1920s, crime fiction writer, female writer"
tt0874952,My Love,"Animation, Drama, Romance","based on novel or book, love letter, tragedy, first love, young love, 19th century, paint-on-glass, short film"
tt0072666,Zaat,"Thriller, Science Fiction, Horror","fish, florida, monster, mutation, mad scientist, radioactivity, man beast, laboratory"
tt0036414,Tarzan Triumphs,"Action, Adventure, War","nazi, animal attack, tarzan, jungle, lost civilization"
tt0088856,Broken Down Film,"Romance, Animation, Comedy, Western, Action",short film
tt0910873,An Evening with Kevin Smith 2: Evening Harder,"Comedy, Documentary",stand-up comedy
tt1260944,The Consequences of Feminism,Comedy,"feminism, social satire, silent film, woman director"
tt0070111,Giovannona Long-Thigh,Comedy,"factory, prostitute, pollution, jealousy, judge, italy"
tt0049032,Broom-Stick Bunny,"Animation, Family, Comedy","cartoon, genie"
tt0091724,The Park Is Mine,"TV Movie, Action, Drama","vietnam veteran, new york city, suicide, based on novel or book, police, mayor, rifle, murder, reporter, explosion, park, central park, land mine, canuxploitation"
tt5657280,Viking Destiny,"Adventure, Action, Fantasy","viking, norse mythology"
tt2396701,The Haunting of Whaley House,Horror,"haunting, possession, house, murder, tour guide, ghost"
tt0095853,Permanent Record,Drama,"high school, suicide, loss of loved one, oregon, usa, grief, woman director"
tt1969175,An American Girl: McKenna Shoots for the Stars,"Drama, Family","sports, gymnastics"
tt6223974,The Farthest,Documentary,"jupiter, nasa, saturn, space, solar system, space exploration, uranus, voyager, planet neptune"
tt5768474,The Truth Beneath,"Thriller, Drama","election campaign, blackmail, hit-and-run, revenge, disappearance, woman director, father daughter relationship, mother daughter relationship, political, girls love, elections"
tt0157894,The Killing of America,"Documentary, Crime","american  way of life, murder, serial killer, killing spree, gun violence, usa history, spree killer, race relations"
tt6473838,Tainted Souls,Drama,"alcohol, murder, relationship, illegal drugs"
tt2215457,Run,"Action, Drama",parkour
tt7945450,Notturno,Documentary,isis (daesh)
tt1714866,Midnight's Children,Drama,woman director
tt0264429,Black Mask 2: City of Masks,"Action, Adventure, Drama, Science Fiction","martial arts, showdown, mutation, superhero, fistfight, sequel, vigilante, super villain, masked hero, vigilante justice"
tt0068323,Buck and the Preacher,"Action, Comedy, Western","con man, preacher, wagon master, 1860s, kansas"
tt12825252,Blanche Gardin - Bonne nuit Blanche,Comedy,"one-man show, sketch"
tt1331323,Beyond Sherwood Forest,"Action, Adventure, Fantasy","robin hood, arrow, friar, arch, 12th century"
tt6971180,Alien: Covenant - Prologue: Meet Walter,Science Fiction,"android, short film"
tt9789042,Small Engine Repair,"Drama, Comedy","drug dealer, suicide attempt, garage, new hampshire, revenge, drugs, ex-con, social media, bar fight, drunkenness, christmas, father daughter relationship, friends reunion"
tt11540272,Lapsis,"Science Fiction, Thriller, Drama","worker, hiking, contractor, quantum computer, chronic fatigue syndrome, brother brother relationship"
tt13276012,Poupelle of Chimney Town,"Animation, Drama, Fantasy, Adventure","based on novel or book, magic, halloween party, steampunk, anime"
tt5827590,Europe Raiders,"Drama, Action, Adventure, Thriller","europe, europe journey, european adventure"
tt0081187,The Mountain Men,"Adventure, Western","native american, frontier, frontier justice, 19th century, mountain man"
tt0084783,Tex,Drama,"based on novel or book, oklahoma, coming of age, tulsa, oklahoma, teenager"
tt0378262,Little Longnose,"Animation, Fantasy","princess, magic, fairy tale, musical, surrealism, falling in love, goose, evil witch, rural setting, good versus evil"
tt2948712,Anarchy Parlor,Horror,"tattoo, tattooing"
tt0085412,Deal of the Century,Comedy,"based on novel or book, cold war, satire, dictatorship, arms dealer"
tt0103962,Christopher Columbus: The Discovery,"History, Adventure",biography
tt7950334,The Mountain,Drama,"cult leader, mental asylum, lobotomy, electric shock therapy, 1950s"
tt0168972,Love & Pop,Drama,"japan, camera, teenage girl"
tt1561457,Double Down,"Action, Drama, Thriller","secret agent, hacking, las vegas, laptop, rogue agent"
tt0086251,The Scarlet and the Black,"Drama, History, TV Movie, War",based on true story
tt0224077,The Transgressor,"Drama, Thriller, Horror","eroticism, incest, pink film, erotic movie, nunsploitation"
tt0050631,Les Girls,"Comedy, Music, Romance","musical, extramarital affair, libel"
tt7776430,All Good,Drama,rape
tt8941440,Virus,"Drama, Thriller","based on true story, virus, kerala"
tt6041048,Autumn in the Vineyard,"TV Movie, Romance","based on novel or book, vineyard, wine, cohabitation"
tt5734214,Summer in the City,"Romance, Comedy, TV Movie","fashion, manhattan, new york city, clothing store"
tt0050347,Edge of the City,Drama,"male friendship, murder, racism"
tt0340086,Labyrinth,"Crime, Drama, Mystery, Thriller","intellectual, murder, psychologist, patient, guilty, dice"
tt8676426,The Fable,"Action, Comedy, Crime","hitman, yakuza, osaka, japan"
tt0113939,Nature of the Beast,"Thriller, Mystery, Crime, Horror","motel, highway, diner, murder, serial killer, cabin, hitchhiker, desert, roadblock"
tt1876261,Bigfoot,"Horror, Science Fiction, Adventure, TV Movie","helicopter, bigfoot"
tt6278008,The Bolshoi,Drama,"dancing, ballet dancer, ballet, ballerina, prima ballerina, russian ballet"
tt2306783,The Falls,"Romance, Drama","missionary, portland, oregon, forbidden love, religion, mormon missionary, gay theme"
tt0120401,The Ugly,"Horror, Thriller","psychoanalysis, razor, gore, psychiatric hospital, psychologist, serial killer, hospital, killer, straight razor, mental hospital"
tt0834581,"Lupin the Third: Bye Bye, Lady Liberty","Action, Animation, Comedy, TV Movie, Crime","computer virus, based on manga, statue of liberty, anime"
tt0110722,Oleanna,Drama,"based on play or musical, college student, college professor, two-hander"
tt0036191,Münchhausen,"Fantasy, Comedy","magic, sword, lie, harem, baroness, wizard, invisibility"
tt0475296,Hiroshima,"Documentary, Drama","japan, atomic bomb, radiation, world war ii, hiroshima, japan, radioactivity, seppuku, death, reenactment, burn victim, mushroom cloud"
tt18626656,Lie with Me,"Drama, Romance","lgbt, distillery, cognac, young lovers, gay theme, dreary, boys' love (bl)"
tt0382142,Full-Court Miracle,"TV Movie, Family",sports
tt0128137,The Confession,"Thriller, Drama","adultery, faith, prayer, taxi driver, painting, restaurant, toilet, judaism, urination"
tt0125510,Splatter University,"Horror, Mystery, Thriller","college, knife, murder, rampage, serial killer, school, slasher, university, maniac, escaped mental patient, mental hospital"
tt9877170,Malang,"Romance, Action, Drama","killer, killers"
tt10735202,Helen,"Thriller, Family","romance, care, smile, daddy's girl"
tt0090368,A Cruel Romance,"Drama, Romance","betrayal, lost love, 19th century"
tt4078160,The Lesson,"Drama, Thriller, Horror",woman director
tt0069197,The Call of the Wild,"Action, Adventure, Drama, Family, Western",based on novel or book
tt0395721,Pédale dure,Comedy,"surrogate mother, gay theme"
tt0027281,Alpine Climbers,Animation,"eagle, st. bernard, mountaineering, short film"
tt0071413,Devil Times Five,Horror,"escape, nun, bath tub, murder, snow, death, mental illness, escaped mental patient, evil child, killer child"
tt0407617,C(r)ook,"Comedy, Crime, Thriller","gangster, release from prison, cooking, psychologist, falling in love, police officer, psychotherapy, hoodlum"
tt11131032,League of Legends: Origins,Documentary,"video game, esports"
tt0076100,Grand Theft Auto,Comedy,"dynamite, b movie, police chase, camp, car accident, las vegas, goofball, demolition derby"
tt2624672,R'ha,"Science Fiction, Animation","alien, torture, interplanetary war, short film, 3d animation"
tt0111082,Scanner Cop,"Science Fiction, Horror, Action","telekenesis, supernatural horror"
tt2822578,Gravy,"Comedy, Horror","hostage, halloween, cannibal, cantina"
tt4048186,Crystal Inferno,"Adventure, Action","fire, gas mask, trapped in an elevator, broken elevator, burning building, elevator, disaster movie, gas leak, family cinema, trapped in burning building"
tt0061791,How to Succeed in Business Without Really Trying,"Comedy, Music",business
tt0045589,The Caddy,Comedy,"golf, black and white"
tt3610576,Hope Lost,"Drama, Thriller","rape, forced prostitution"
tt0078239,Sgt. Pepper's Lonely Hearts Club Band,"Adventure, Music, Family","bus, convertible, record producer, robot, theft, rock opera, bee gees, billboard"
tt0052190,The Sheepman,"Western, Comedy","shepherd, sheep, gunslinger, fistfight, deception, rivalry, gunfight, duplicity, cattleman"
tt2474800,Cipollino,"Animation, Family, Fantasy","помидор, лук"
tt3517192,Ohm Shanthi Oshaana,"Comedy, Romance","kung fu, poem, rebel, nostalgia, doctor, bike, teenage love"
tt1462050,Horst Schlämmer - Isch kandidiere!,Comedy,"election campaign, satire, german politics"
tt0072764,Carry On Behind,Comedy,"mother, holiday, stripper, caravan, sexual humor, carry on, dog, archaeologist, double entendre, innuendo, handyman"
tt0466449,Island of Lost Souls,"Fantasy, Adventure, Family","possession, friends"
tt1465518,The Sword with No Name,"Adventure, Drama, Action, History, Romance","queen, palace, japanese invasion of korea, joseon dynasty"
tt0261521,Clams and Mussels,"Comedy, Romance","marine biologist, sex comedy, flatmates, gender swap, lesbian"
tt5206770,Among the Shadows,"Crime, Horror, Thriller","family secrets, private investigator, werewolf, grizzly murders"
tt4530968,Mercenary,Drama,rugby
tt0065086,That Cold Day in the Park,Drama,"based on novel or book, kidnapping, held captive, vancouver, house guest, park bench, human pet, taken captive"
tt0082138,Carbon Copy,"Comedy, Drama","california, parent child relationship, illegitimate son"
tt1745740,Last Kind Words,"Romance, Drama, Mystery, Thriller, Horror",ghost story
tt0261311,Sound of the Sea,"Drama, Romance","based on novel or book, love triangle, older man younger woman relationship, erotic movie"
tt2201251,The Hot Flashes,Comedy,"sports, texas, charity, basketball, high school sports, church, high school student, sport competition, bible belt, basketball team, woman director, square dance, mayoral campaign, high school girl, mother daughter relationship, menopause, small southern town, female sports, older women"
tt0019429,Street Angel,"Drama, Romance","based on novel or book, circus, italy, naples, italy, jail"
tt7030416,Enchanted Christmas,"Romance, TV Movie",christmas
tt15711284,Adele One Night Only,"Music, Documentary","interview, concert film"
tt5633706,Close-Knit,"Family, Drama","homophobia, nursing home, uncle niece relationship, unmarried couple, neglected child, motherhood, woman director, neglectful mother, abandoned by mother, trans woman, transphobia, japanese girl, knitting, irresponsible parent, mother daughter relationship, unfit mother, abandoned child, bento, loving family"
tt0004395,The New Janitor,Comedy,"black and white, silent film"
tt0034554,Bugs Bunny Gets the Boid,"Animation, Comedy, Family","cartoon, surrealism, desert"
tt0048248,The Kentuckian,"Drama, Western","texas, frontiersman"
tt0082114,The Bunker,"War, Drama","nazi, world war ii, bunker, biography, 1940s, adolf hitler"
tt0067052,Endless Night,"Mystery, Thriller, Drama","based on novel or book, murder mystery"
tt1147522,Doraemon: Nobita and the Galaxy Super-express,"Animation, Science Fiction, Action, Family","theme park, anime"
tt0003805,"Cruel, Cruel Love",Comedy,"black and white, silent film"
tt0035959,A Guy Named Joe,"Drama, Romance, War, Fantasy","airplane, pilot, ghost"
tt1221207,Demoted,Comedy,"work, office, prank"
tt0023305,One Way Passage,"Drama, Romance","ship, pre-code, sea voyage, dark secret, shipboard romance"
tt0028796,Don Donald,"Animation, Comedy, Romance","méxico, short film"
tt1836987,Trishna,Drama,"india, abuse"
tt1468829,Cherry Tree Lane,"Crime, Thriller, Horror","hostage, revenge, home invasion"
tt4127138,Ambition,"Science Fiction, History, Mystery","mind control, future, apprentice, telekinesis, space, planet, destruction of planet, destruction, master, exploding planet, creation, telekenesis, creating"
tt14807348,UFO Sweden,"Science Fiction, Adventure","wormhole, cover-up, female protagonist, ufo sighting, foster kid"
tt0035608,Action in the North Atlantic,War,"navy, submarine, north atlantic, attack, convoy, navy lieutenant"
tt3252786,Cowboys vs. Dinosaurs,"Science Fiction, Action","dinosaur, cowboy"
tt0050722,The Monster That Challenged the World,"Horror, Science Fiction","california, sheriff, giant monster, earthquake, coast guard, prehistoric creature, scuba diving, scientist, sea monster, kraken, mysterious death, underwater cave, eccentric man, hysterical woman, little girl in peril, canal locks, old map"
tt0120536,The Wrong Guy,"Action, Comedy","mistaken identity, killer, independent film, comedy thriller"
tt0035583,You Were Never Lovelier,"Romance, Comedy","dancer, marriage, musical, secret admirer, argentinean family"
tt0077738,School Teacher in the House,Comedy,piano lessons
tt0038674,A Knight for a Day,Animation,short film
tt0999872,Christmas Cottage,"Drama, Romance, Family",christmas
tt8202612,Satyameva Jayate,"Action, Thriller","corruption, police, killing, serial killer, police corruption, anti-corruption"
tt2226285,Family Way,"Comedy, Romance","baby, relationship problems, family secrets"
tt1571409,Parked,Drama,drug addiction
tt0052713,The Crimson Kimono,"Crime, Drama, Mystery, Romance","detective, karate, stripper, murder, interracial couple, preserved film"
tt0105073,Otto - The Romance Film,Comedy,love
tt0091725,Parting Glances,"Comedy, Drama","new york city, aids, hiv, lgbt, gay theme"
tt6100286,Escape from Raqqa,"Drama, Thriller","husband wife relationship, paris, france, based on true story, religious fundamentalism, istanbul, turkey, isis (daesh), syrian civil war, raqqa, syria"
tt0457648,Bartali: The Iron Man,"TV Movie, Drama","biker, fausto coppi, gino bartali"
tt0936471,Transylmania,"Comedy, Horror","witch, vampire, parody, strip club, vampire hunter (slayer), spoof, horror spoof, romania, blood bank, horror parody"
tt0288729,Perro callejero,"Crime, Drama","first time, robbery, mexico city, mexico, juvenile prison, kleptomania, begging, delinquency, coming of age, teen movie, orphan, juvenile delinquent, street crime, shoplifting, gang violence, barrio, street kid, social issues, street prostitution, prison rape, homeless child, juvie, street smarts, underworld"
tt0235154,6ixtynin9,"Comedy, Crime, Thriller","drug dealer, airport, escape, loss of loved one, dark comedy, mistaken identity, buddhist, money, old man, crying, break-up, praying, crying male"
tt0186730,It All Starts Today,Drama,teacher
tt3198652,Persona 3 the Movie: #1 Spring of Birth,"Animation, Action, Fantasy","high school, death, based on video game, anime, supernatural power, persona"
tt6024606,Voyage of Time: The IMAX Experience,Documentary,"philosophy, short film"
tt1562568,Higher Ground,"Drama, Thriller","baby, husband wife relationship, faith, evangelical christianity, woman director"
tt0102500,Mystery Date,"Comedy, Romance","date, mistaken identity, neighbor, girl next door"
tt0826024,Apt,"Horror, Thriller","based on comic, voyeurism, apartment, based on webcomic or webtoon"
tt0100991,Hiruko the Goblin,"Horror, Fantasy, Comedy","hell, crown, school, summer, goblin"
tt0035244,Reap the Wild Wind,"Adventure, Drama, Romance, Action","shipwreck, florida keys, romantic rivalry, clipper ship, 19th century, key west, giant  squid, scavengers"
tt0043479,Drip-Along Daffy,"Action, Family, Western, Animation","cartoon, western spoof, short film"
tt2974050,Cool Cat Saves the Kids,"Comedy, Crime, Family","graffiti, bullying, breaking the fourth wall, educational, school shooting, gun fight, child, gun safety, interracial family, cyberbullying, yms"
tt0022268,Platinum Blonde,"Comedy, Romance","love triangle, unrequited love, pre-code"
tt5907916,Yourself and Yours,"Drama, Comedy",painter
tt0499101,The Free Will,"Crime, Drama","rape, ex-detainee, psychological abuse, falling in love"
tt0164312,42 Up,Documentary,"docudrama, archival footage"
tt0057634,The V.I.P.s,Drama,"airport, marriage crisis, failing marriage, heathrow airport, multiple storylines, duchess, grounded, stranded traveler, marital conflict, vip"
tt0098573,Don't Let Them Shoot the Kite,Drama,"prison, freedom of speech"
tt5130174,A Christmas Reunion,"Comedy, TV Movie, Family, Romance","bakery, christmas"
tt0072196,Spasmo,"Thriller, Mystery","hereditary disease, sibling relationship, hitman, murder, mysterious woman"
tt0082639,"Ladies and Gentlemen, the Fabulous Stains","Comedy, Drama, Music",punk rock
tt0032617,I Love You Again,"Comedy, Romance",romantic comedy
tt1790867,The Other F Word,"Music, Documentary, Drama, Comedy","midlife crisis, punk rock, parenthood, family, fatherhood, punk band"
tt0048990,The Battle of the River Plate,"Drama, History, War","atlantic ocean, world war ii, royal navy, naval warfare, german navy, montevideo, uruguay"
tt6874406,Alien Convergence,"Horror, Science Fiction, Action","alien, drone, alien invasion, handicap, mockbuster"
tt7642558,Four Christmases and a Wedding,"TV Movie, Romance, Comedy","wedding, christmas spirit, christmas"
tt0089851,Pulgasari,"Horror, Drama, Fantasy","army, monster, propaganda, fight, giant monster, battle, kaiju, communist propaganda, ancient korea, north korea"
tt0099197,By Dawn's Early Light,"TV Movie, Action, Drama, Thriller","soviet union, bomber, nuclear missile, nato, alice, mad hatter"
tt2539482,I Don't Know Whether to Slit My Wrists or Leave Them Long,Comedy,"lgbt, apartment complex, gay theme"
tt5471480,Magnus,Documentary,"chess, chess champion"
tt1784589,Players,"Action, Crime, Thriller","heist, remake, betrayal"
tt0028141,The Prisoner of Shark Island,"Drama, History","yellow fever, based on true story, historical figure, conspiracy, physician, island prison, 19th century, abraham lincoln, country doctor, prison break attempt"
tt1235807,Stay Cool,Comedy,"writer, hometown"
tt2912120,The Young Kieslowski,"Comedy, Drama","pregnancy, college freshman"
tt3063470,Nintendo Quest,Documentary,"video game, games, quest"
tt0059219,Genghis Khan,History,genghis khan
tt3163304,The Farewell Party,"Comedy, Drama","dark comedy, woman director"
tt2320073,A Viking Saga: The Darkest Day,"Adventure, Action, Thriller","monk, viking"
tt3097396,What Josiah Saw,Horror,"farm, small town, suicide, robbery, fortune teller, sibling relationship, kidnapping, texas, trauma, childhood trauma, dysfunctional family, alcoholism, drugs, criminal, gothic horror, gypsies, bar, religious fanaticism, oil company"
tt0091869,Rosa Luxemburg,"Drama, History","marxism, berlin, germany, feminism, biography, communism, woman director"
tt0083652,Bill Cosby: Himself,Comedy,stand-up comedy
tt4146410,A Wish Come True,"TV Movie, Romance","birthday, wish, friends in love, wishes come true"
tt0123099,"Happy New Year, Charlie Brown","Family, Animation, Comedy, TV Movie",new year
tt1724572,The Murder at Road Hill House,"Drama, Mystery, TV Movie, Crime","detective, scotland yard, country house, child kidnapping"
tt0042650,Kon-Tiki,Documentary,"parrot, ocean crossing, raft, shark, south pacific, polynesia, ocean voyage, pacific  ocean"
tt12179472,Happiness Continues,"Music, Documentary","concert film, boyband"
tt0054017,Last Woman on Earth,"Mystery, Romance, Science Fiction, Drama","island, disaster, marooned"
tt0041497,I Shot Jesse James,Western,"saloon, killing, outlaw, jesse james, reward, pardon, st. louis, missouri, 19th century"
tt0082121,Bustin' Loose,"Comedy, Drama","bus, road trip, farm life, teacher, school"
tt3349578,Bad Kids of Crestview Academy,"Comedy, Fantasy, Mystery, Science Fiction, Thriller","based on comic, school, based on graphic novel"
tt3188560,RoboCroc,"Horror, Fantasy, Science Fiction","crocodile, zoo, creature, water park, nanobots"
tt5053508,Rammstein in Amerika,"Documentary, Music","concert, eastern germany, heavy metal, biography, rammstein"
tt13316790,Off Track,"Comedy, Drama","challenge, cross-country skiing, vasaloppet"
tt0109206,Bandit Queen,"Drama, Crime, Action","guerrilla warfare, 1970s, biography, poverty, bandit, militant, social issues, 1960s"
tt3061202,Neelakasham Pachakadal Chuvanna Bhoomi,"Romance, Thriller","strike, himalaya mountain range, marriage, college, biker, road trip, romance, bike, finding love"
tt0027538,Donald and Pluto,"Animation, Comedy",short film
tt0063240,The Lost Continent,"Adventure, Fantasy","monster, red hair, alien life-form, time hole, shark, sea monster, seaweed, lost world, giant crab"
tt0065067,The Witness,Comedy,"budapest, hungary, dark comedy, political satire, communism"
tt0080024,Tim,"Romance, Drama","based on novel or book, family relationships, older woman younger man relationship, mentally challenged"
tt0031851,The Return of Doctor X,"Horror, Mystery, Science Fiction, Thriller","new york city, reporter, series of murders"
tt3453772,Asteroid vs Earth,"Adventure, Action, Science Fiction, TV Movie","asteroid, disaster movie"
tt0116384,Gabbeh,"Drama, Mystery, Romance","goat, elderly couple, rug"
tt1757831,Paranormal Whacktivity,"Comedy, Horror","parody, demon, couple, bump in the night"
tt15412176,"Next Stop, Christmas","TV Movie, Fantasy, Drama, Romance","holiday, christmas"
tt0114432,The Shooter,"Action, Thriller","czech, assassin, undercover agent, murder, shooter, political assassination"
tt3908634,With This Ring,"Comedy, Romance, Drama, TV Movie",wedding
tt0415770,El día de los Albañiles IV,Comedy,erotism
